,CRM ID,Analysis Method,Ag,Al,Al2O3,As,Au,B,Ba,BaO,Be,BeO,Bi,C,C-(Carbonate),C-(Graphite),Ca,CaO,Cd,Ce,CeO2,Cl,Co,Cr,Cr2O3,Cs,Cu,Cu-Res(4A),Cu-Sol(CN),Cu-Sol(H2SO4),Cu-Tot(Calc),Dy,Dy2O3,Er,Er2O3,Eu,Eu2O3,F,Fe,Fe(Calc),Fe2+,Fe2O3,Fe3+,Fe3O4,FeO,Ga,Ga2O3,Gd,Gd2O3,Ge,H2O-,Hf,HfO2,Hg,Ho,Ho2O3,In,Ir,K,K2O,LOI1000,LOI300-1000,LOI371,LOI425,LOI650,La,La2O3,Li,Li2O,Lu,Lu2O3,MOI300,MassRec,Mg,MgO,Mn,MnO,Mo,Na,Na2O,Nb,Nb2O5,Nd,Nd2O3,Ni,NiO,Os,P,P2O5,Pb,PbO,Pd,Pr,Pr6O11,Pt,Rb,Re,Rh,Ru,S,S-(Sulphate),S-(Sulphide),SG,SO3,Sb,Sc,Se,Si,SiO2,Sm,Sm2O3,Sn,SnO2,Sr,SrO,Ta,Ta2O5,Tb,Tb4O7,Te,Th,ThO2,Ti,TiO2,Tl,Tm,Tm2O3,U,U3O8,V,V2O5,W,WO3,Y,Y2O3,Yb,Yb2O3,Zn,ZnO,Zr,ZrO2
1737,OREAS 626,4-Acid Digestion,29.5667,58629.9,0.0,274.055,0.0,0.0,0.0,0.0,2.1024,0.0,16.868,0.0,0.0,0.0,9693.67,0.0,140.917,60.511,0.0,0.0,10.434,20.2309,0.0,5.41138,3598.57,0.0,0.0,0.0,0.0,3.76999,0.0,1.51331,0.0,1.40962,0.0,0.0,56562.9,0,0,0.0,0,0.0,0.0,18.5594,0.0,5.0786,0.0,0.0,0.0,4.89258,0.0,0.0,0.608702,0.0,4.07194,0.0,26400.6,0.0,0.0,0.0,0.0,0.0,0.0,27.3244,0.0,19.6057,0.0,0.203686,0.0,0.0,0,4171.35,0.0,8436.63,0.0,21.3753,12362.5,0.0,11.7102,0.0,32.2209,0.0,24.6085,0.0,0.0,345.815,0.0,14972.4,0.0,0.0,8.74456,0.0,0.0,128.158,0.00287407,0.0,0.0,69977.3,0.0,0.0,0,0.0,79.6287,5.15088,0.0,0.0,0.0,6.66419,0.0,3.56518,0.0,99.5079,0.0,0.876481,0.0,0.67111,0.0,0.0893056,11.3012,0.0,1370.88,0.0,18.169,0.212044,0.0,5.42901,0.0,21.5851,0.0,5.94202,0.0,15.016,0.0,1.37644,0.0,50977.1,0.0,172.75,0.0
1738,OREAS 626,Aqua Regia Digestion,29.4524,7253.88,0.0,264.234,0.0,9.9,0.0,0.0,0.495319,0.0,17.1976,0.0,0.0,0.0,8295.82,0.0,137.526,39.9109,0.0,0.0,10.1676,17.8115,0.0,1.51736,3621.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51631.6,0,0,0.0,0,0.0,0.0,3.35311,0.0,0.0,0.0,0.0,0.0,1.16897,0.0,2.92105,0.0,0.0,4.02949,0.0,2970.65,0.0,0.0,0.0,0.0,0.0,0.0,18.7311,0.0,5.56613,0.0,0.0677513,0.0,0.0,0,2320.61,0.0,8196.63,0.0,20.5543,466.278,0.0,0.675666,0.0,0.0,0.0,23.6278,0.0,0.0,305.062,0.0,15100.3,0.0,0.0,0.0,0.0,0.0,16.102,0.00272593,0.0,0.0,67657.4,0.0,0.0,0,0.0,62.1881,1.22594,0.0,0.0,0.0,0.0,0.0,1.15834,0.0,20.1248,0.0,0.00869048,0.0,0.37766,0.0,0.083574,7.81369,0.0,265.655,0.0,5.96082,0.0,0.0,2.80801,0.0,6.51891,0.0,2.56199,0.0,7.13464,0.0,0.494814,0.0,51521.0,0.0,42.7169,0.0
1739,OREAS 626,Aqua Regia Digestion (sample weights 10-50g),0.0,0.0,0.0,0.0,1.2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,OREAS 626,Infrared Combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72049.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,OREAS 626,Pb Fire Assay,0.0,0.0,0.0,0.0,1.25543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,OREAS 626,Peroxide Fusion ICP,0.0,60595.2,0.0,277.685,0.0,0.0,4627.69,0.0,0.0,0.0,16.979,0.0,0.0,0.0,9807.24,0.0,138.544,77.9249,0.0,0.0,11.3171,0.0,0.0,5.53598,3607.23,0.0,0.0,0.0,0.0,3.74928,0.0,1.75206,0.0,1.83728,0.0,0.0,57303.1,0,0,0.0,0,0.0,0.0,18.1682,0.0,5.28645,0.0,1.98039,0.0,0.0,0.0,0.0,0.675092,0.0,4.11486,0.0,27152.6,0.0,0.0,0.0,0.0,0.0,0.0,38.8489,0.0,21.1096,0.0,0.212066,0.0,0.0,0,4277.52,0.0,8483.86,0.0,23.0873,0.0,0.0,11.922,0.0,33.8875,0.0,0.0,0.0,0.0,327.259,0.0,14648.7,0.0,0.0,9.36517,0.0,0.0,133.623,0.0,0.0,0.0,71371.5,0.0,0.0,0,0.0,82.9241,0.0,0.0,260356.0,0.0,6.44784,0.0,0.0,0.0,121.139,0.0,0.0,0.0,0.758508,0.0,0.0,13.1936,0.0,1541.72,0.0,18.4112,0.231795,0.0,5.7531,0.0,20.851,0.0,6.41108,0.0,19.1009,0.0,1.54528,0.0,51215.6,0.0,0.0,0.0
1743,OREAS 627,4-Acid Digestion,62.7682,54886.1,0.0,309.018,0.0,0.0,0.0,0.0,1.80601,0.0,44.5835,0.0,0.0,0.0,7762.75,0.0,259.334,53.2716,0.0,0.0,7.53658,18.1099,0.0,4.93439,4770.12,0.0,0.0,0.0,0.0,3.43567,0.0,1.46474,0.0,1.32417,0.0,0.0,68598.6,0,0,0.0,0,0.0,0.0,18.8694,0.0,4.8698,0.0,0.0,0.0,4.38016,0.0,0.0,0.574836,0.0,8.82608,0.0,25129.7,0.0,0.0,0.0,0.0,0.0,0.0,22.5771,0.0,17.708,0.0,0.191317,0.0,0.0,0,3815.77,0.0,7034.22,0.0,31.3337,10670.6,0.0,10.374,0.0,31.3774,0.0,7.69189,0.0,0.0,370.17,0.0,22646.1,0.0,0.0,7.52799,0.0,0.0,122.381,0.00495,0.0,0.0,100035.0,0.0,0.0,0,0.0,142.061,5.13111,0.0,0.0,0.0,6.24189,0.0,3.41853,0.0,90.5273,0.0,0.789761,0.0,0.61451,0.0,0.125733,9.72512,0.0,1365.94,0.0,14.2142,0.206058,0.0,4.82875,0.0,23.7633,0.0,8.25432,0.0,13.8965,0.0,1.31766,0.0,100361.0,0.0,154.084,0.0
1744,OREAS 627,Aqua Regia Digestion,62.0419,7551.27,0.0,298.815,0.0,9.9,0.0,0.0,0.473589,0.0,44.1561,0.0,0.0,0.0,6454.07,0.0,250.742,35.1863,0.0,0.0,7.09906,15.9442,0.0,1.67429,4809.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63378.4,0,0,0.0,0,0.0,0.0,3.97427,0.0,0.0,0.0,0.095381,0.0,1.06806,0.0,3.4225,0.0,0.0,8.80137,0.0,3177.33,0.0,0.0,0.0,0.0,0.0,0.0,15.6447,0.0,5.18194,0.0,0.0637279,0.0,0.0,0,2306.06,0.0,6442.06,0.0,28.7071,410.92,0.0,0.790304,0.0,0.0,0.0,7.00918,0.0,0.0,315.915,0.0,22375.4,0.0,0.0,0.0,0.0,0.0,17.6513,0.0,0.0,0.0,97098.4,0.0,0.0,0,0.0,112.554,1.30644,0.0,0.0,0.0,0.0,0.0,1.13919,0.0,16.6559,0.0,0.00877778,0.0,0.339955,0.0,0.114187,6.53917,0.0,288.566,0.0,5.28151,0.0,0.0,2.51848,0.0,8.42013,0.0,4.29457,0.0,6.27121,0.0,0.438989,0.0,100724.0,0.0,37.0008,0.0
1745,OREAS 627,Aqua Regia Digestion (sample weights 10-50g),0.0,0.0,0.0,0.0,1.82072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,OREAS 627,Infrared Combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110498.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,OREAS 627,Pb Fire Assay,0.0,0.0,0.0,0.0,1.87848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,OREAS 627,Peroxide Fusion ICP,0.0,56502.8,0.0,315.294,0.0,0.0,4383.9,0.0,0.0,0.0,43.6962,0.0,0.0,0.0,7816.81,0.0,262.91,70.4741,0.0,0.0,8.8723,0.0,0.0,5.14338,4822.17,0.0,0.0,0.0,0.0,3.42075,0.0,1.68741,0.0,1.42165,0.0,0.0,68179.3,0,0,0.0,0,0.0,0.0,18.347,0.0,4.99168,0.0,2.22282,0.0,0.0,0.0,0.0,0.631424,0.0,9.11841,0.0,25634.6,0.0,0.0,0.0,0.0,0.0,0.0,34.4574,0.0,20.0725,0.0,0.209976,0.0,0.0,0,3959.34,0.0,7112.19,0.0,32.4602,0.0,0.0,11.1891,0.0,30.0793,0.0,0.0,0.0,0.0,376.426,0.0,22071.4,0.0,0.0,8.26957,0.0,0.0,126.97,0.0,0.0,0.0,107512.0,0.0,0.0,0,0.0,147.744,5.49467,0.0,224397.0,0.0,5.71978,0.0,0.0,0.0,113.092,0.0,0.0,0.0,0.68256,0.0,0.0,12.0613,0.0,1515.71,0.0,14.4411,0.232969,0.0,5.23254,0.0,23.0373,0.0,8.44974,0.0,18.0326,0.0,1.50359,0.0,100404.0,0.0,0.0,0.0
1749,OREAS 628,4-Acid Digestion,10.2481,67066.3,0.0,198.814,0.0,0.0,0.0,0.0,2.74522,0.0,12.1669,0.0,0.0,0.0,9455.61,0.0,28.7689,73.0398,0.0,0.0,31.3257,20.2554,0.0,6.665,17448.3,0.0,0.0,0.0,0.0,3.42074,0.0,1.12294,0.0,1.33251,0.0,0.0,49470.7,0,0,0.0,0,0.0,0.0,20.5798,0.0,5.55308,0.0,0.0,0.0,5.01625,0.0,0.0,0.509251,0.0,2.60474,0.0,27922.7,0.0,0.0,0.0,0.0,0.0,0.0,33.733,0.0,26.8509,0.0,0.115745,0.0,0.0,0,3558.9,0.0,1748.85,0.0,23.6529,19582.1,0.0,15.1666,0.0,34.7039,0.0,12.5447,0.0,0.0,410.402,0.0,2605.81,0.0,0.0,9.3385,0.0,0.0,143.536,0.020619,0.0,0.0,35983.0,0.0,0.0,0,0.0,26.0653,4.71862,19.8111,0.0,0.0,6.92883,0.0,5.62958,0.0,143.213,0.0,1.14233,0.0,0.699831,0.0,3.71983,12.9739,0.0,1406.28,0.0,4.04146,0.140046,0.0,4.97459,0.0,18.135,0.0,2.93688,0.0,14.1208,0.0,0.820996,0.0,10399.1,0.0,176.393,0.0
1750,OREAS 628,Aqua Regia Digestion,10.0593,6899.92,0.0,188.673,0.0,9.9,0.0,0.0,0.668422,0.0,12.5106,0.0,0.0,0.0,7290.46,0.0,27.393,42.464,0.0,0.0,30.988,16.5526,0.0,1.91722,17610.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42789.7,0,0,0.0,0,0.0,0.0,3.67989,0.0,0.0,0.0,0.129583,0.0,1.04646,0.0,0.614152,0.0,0.0,2.49233,0.0,2504.47,0.0,0.0,0.0,0.0,0.0,0.0,20.2037,0.0,9.6949,0.0,0.045125,0.0,0.0,0,1943.38,0.0,1678.57,0.0,22.1042,535.657,0.0,0.451264,0.0,0.0,0.0,11.5357,0.0,0.0,344.398,0.0,2567.64,0.0,0.0,0.0,0.0,0.0,15.1454,0.020475,0.0,0.0,35431.6,0.0,0.0,0,0.0,19.587,1.16065,18.8524,0.0,0.0,0.0,0.0,2.33443,0.0,19.577,0.0,0.0099,0.0,0.397214,0.0,3.65251,7.4419,0.0,162.791,0.0,1.16249,0.0,0.0,2.45386,0.0,4.95247,0.0,0.963354,0.0,6.58975,0.0,0.308302,0.0,10313.1,0.0,37.245,0.0
1751,OREAS 628,Aqua Regia Digestion (sample weights 10-50g),0.0,0.0,0.0,0.0,0.86026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,OREAS 628,Infrared Combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36406.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,OREAS 628,Pb Fire Assay,0.0,0.0,0.0,0.0,0.867693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,OREAS 628,Peroxide Fusion ICP,0.0,68621.6,0.0,203.961,0.0,0.0,2610.37,0.0,0.0,0.0,13.0264,0.0,0.0,0.0,9415.77,0.0,29.1071,78.2696,0.0,0.0,31.2089,0.0,0.0,6.79383,17357.4,0.0,0.0,0.0,0.0,3.32212,0.0,1.18527,0.0,1.42062,0.0,0.0,49051.1,0,0,0.0,0,0.0,0.0,20.9638,0.0,5.69519,0.0,1.5241,0.0,0.0,0.0,0.0,0.51113,0.0,2.68378,0.0,28434.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5416,0.0,28.5548,0.0,0.112247,0.0,0.0,0,3650.6,0.0,1771.36,0.0,25.3279,0.0,0.0,14.3445,0.0,36.0147,0.0,0.0,0.0,0.0,402.107,0.0,2608.24,0.0,0.0,9.50613,0.0,0.0,144.103,0.0,0.0,0.0,36568.2,0.0,0.0,0,0.0,27.014,0.0,0.0,294730.0,0.0,6.76197,0.0,7.70754,0.0,157.81,0.0,0.0,0.0,0.724222,0.0,0.0,13.9868,0.0,1481.23,0.0,4.14256,0.143593,0.0,5.19303,0.0,18.3002,0.0,3.24787,0.0,15.3676,0.0,0.867338,0.0,10507.6,0.0,0.0,0.0
1755,OREAS 629,4-Acid Digestion,18.7066,59464.5,0.0,337.96,0.0,0.0,0.0,0.0,2.24845,0.0,20.3214,0.0,0.0,0.0,8868.49,0.0,62.5185,64.5926,0.0,0.0,54.9669,19.1722,0.0,5.77959,31186.4,0.0,0.0,0.0,0.0,3.19767,0.0,1.23337,0.0,1.25962,0.0,0.0,72745.2,0,0,0.0,0,0.0,0.0,18.486,0.0,4.99998,0.0,0.0,0.0,4.5079,0.0,0.0,0.498932,0.0,4.82974,0.0,25050.6,0.0,0.0,0.0,0.0,0.0,0.0,28.0662,0.0,22.8693,0.0,0.141569,0.0,0.0,0,4140.87,0.0,4027.87,0.0,26.0109,15271.4,0.0,12.4518,0.0,31.0117,0.0,15.0071,0.0,0.0,371.509,0.0,6568.54,0.0,0.0,8.30839,0.0,0.0,128.044,0.0265641,0.0,0.0,70608.2,0.0,0.0,0,0.0,47.1071,4.62571,34.4138,0.0,0.0,6.22824,0.0,5.98119,0.0,110.918,0.0,0.93587,0.0,0.653345,0.0,6.38699,11.1288,0.0,1294.87,0.0,8.86806,0.155578,0.0,4.86135,0.0,17.73,0.0,3.90397,0.0,13.402,0.0,0.996606,0.0,23190.3,0.0,157.676,0.0
1756,OREAS 629,Aqua Regia Digestion,18.6861,6667.43,0.0,326.702,0.0,9.9,0.0,0.0,0.529119,0.0,20.9888,0.0,0.0,0.0,7117.34,0.0,60.1667,38.3194,0.0,0.0,53.1006,15.6432,0.0,1.737,31338.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67098.3,0,0,0.0,0,0.0,0.0,3.65704,0.0,0.0,0.0,0.155556,0.0,1.02346,0.0,1.47017,0.0,0.0,4.6916,0.0,2483.3,0.0,0.0,0.0,0.0,0.0,0.0,18.3819,0.0,7.91408,0.0,0.0491309,0.0,0.0,0,2217.84,0.0,3848.5,0.0,24.0444,473.484,0.0,0.548261,0.0,0.0,0.0,13.8717,0.0,0.0,303.619,0.0,6486.88,0.0,0.0,0.0,0.0,0.0,14.4242,0.0272095,0.0,0.0,69624.7,0.0,0.0,0,0.0,35.5621,1.14098,32.5246,0.0,0.0,0.0,0.0,3.08553,0.0,17.8663,0.0,0.0099,0.0,0.367344,0.0,6.34968,6.93092,0.0,166.362,0.0,2.72142,0.0,0.0,2.48614,0.0,4.5825,0.0,1.6272,0.0,6.34999,0.0,0.383302,0.0,23162.8,0.0,35.6771,0.0
1757,OREAS 629,Aqua Regia Digestion (sample weights 10-50g),0.0,0.0,0.0,0.0,1.16192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,OREAS 629,Infrared Combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72371.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
